structure_name,cell_density
MY-mot,148.36369847762495
MY-sat,0.0
MY-sen,1531.3296061204753
P-sat,266.8443923115886
P-sen,483.7865037044458
P-mot,342.4767289616134
ME,0.0
PVR,115.13109318154358
PVZ,363.2055642603279
LZ,463.366793584862
MEZ,234.2064247494302
DORpm,180.25242591550247
DORsm,289.3915821526328
PRT,443.516005153672
IV,294.2528735632184
MRN,773.6595308605031
RN,1488.8246921088642
AT,131.4708299096138
RR,1452.0579181393227
SCm,926.7008784119231
III,234.7546996790463
SNr,344.3111141487419
MA3,0.0
MT,1162.8385327391156
Pa4,378.3251231527094
PN,95.59372666168782
CUN,1793.6198259952544
LT,1374.7016706443915
VTA,2676.7195390852835
DT,80.20050125313283
VTN,573.9910313901345
PAG,599.2724832053887
EW,73.10108509423188
SAG,550.0074085049637
SCs,466.6532013734599
IC,2629.0735745669836
MEV,339.2226148409894
NB,255.82944703530984
SCO,291.4389799635701
PBG,418.848167539267
PPN,251.56783219282102
RAmb,256.4783753968075
SNc,595.9673695551793
SIM,1301.7888520232204
AN,2194.786671882415
PRM,2273.787470405586
COPY,1710.6228898566326
PFL,511.93216945859217
FL,772.9220222793488
LING,1366.4840567495435
CENT,727.4822184307903
CUL,1550.094748322863
DEC,3343.3908442241545
FOTU,3788.88203080883
PYR,943.5677223116837
UVU,934.0119391601519
NOD,342.2263109475621
LSX,168.40781302363686
sAMY,1435.4700027111817
STRd,692.5183003921863
STRv,2455.220976558881
PALc,251.56606513171542
PALd,195.73440643863182
PALm,196.50462358523694
PALv,1430.8777404512093
HPF,2641.7644507988025
Isocortex,4097.968371020558
OLF,3426.9424475113397
LA,2076.962082370838
BLA,2758.7276697269363
BMA,1378.0205374699583
CLA,4111.6328348864645
PA,2360.7026210168833
EP,2927.31978761965
VeCB,2018.0786209796092
DN,151.8043711526515
IP,361.6814121830419
FN,631.8727323471951
